year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,6,G4,Allegiant Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",39.00,12.00,1.56,2.36,2.08,0.00,6.00,0.00,0.00,854.00,87.00,183.00,100.00,0.00,484.00
2025,6,G4,Allegiant Air,LRD,"Laredo, TX: Laredo International",9.00,2.00,1.30,0.00,0.16,0.00,0.53,0.00,0.00,52.00,38.00,0.00,6.00,0.00,8.00
2025,6,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",39.00,17.00,2.96,0.75,6.21,0.00,7.07,0.00,0.00,1242.00,223.00,51.00,354.00,0.00,614.00
2025,6,G4,Allegiant Air,MCO,"Orlando, FL: Orlando International",40.00,18.00,2.22,2.94,10.44,0.00,2.40,0.00,0.00,1548.00,603.00,359.00,511.00,0.00,75.00
2025,6,G4,Allegiant Air,MDT,"Harrisburg, PA: Harrisburg International",111.00,37.00,7.76,4.13,12.45,0.00,12.66,1.00,0.00,1959.00,378.00,302.00,396.00,0.00,883.00
2025,6,G4,Allegiant Air,MDW,"Chicago, IL: Chicago Midway International",58.00,8.00,2.46,0.38,4.19,0.00,0.98,0.00,0.00,1392.00,318.00,6.00,964.00,0.00,104.00
2025,6,G4,Allegiant Air,MEM,"Memphis, TN: Memphis International",66.00,19.00,4.34,4.89,3.16,0.00,6.62,0.00,0.00,2317.00,868.00,798.00,167.00,0.00,484.00
2025,6,G4,Allegiant Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",77.00,11.00,3.39,3.53,3.09,0.00,1.00,0.00,0.00,568.00,120.00,280.00,102.00,0.00,66.00
2025,6,G4,Allegiant Air,MFR,"Medford, OR: Rogue Valley International - Medford",36.00,7.00,2.46,0.00,1.42,0.00,3.12,0.00,0.00,297.00,133.00,0.00,40.00,0.00,124.00
2025,6,G4,Allegiant Air,MLB,"Melbourne, FL: Melbourne Orlando International",27.00,5.00,1.11,0.00,0.16,0.00,3.74,0.00,0.00,259.00,46.00,0.00,10.00,0.00,203.00
2025,6,G4,Allegiant Air,MLI,"Moline, IL: Quad Cities International",43.00,9.00,3.81,1.60,2.14,0.00,1.45,0.00,0.00,479.00,95.00,144.00,99.00,0.00,141.00
2025,6,G4,Allegiant Air,MOT,"Minot, ND: Minot International",18.00,3.00,0.83,0.00,1.95,0.00,0.22,0.00,0.00,105.00,15.00,0.00,85.00,0.00,5.00
2025,6,G4,Allegiant Air,MRY,"Monterey, CA: Monterey Regional",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,6,G4,Allegiant Air,MSO,"Missoula, MT: Missoula Montana",34.00,9.00,3.97,0.00,2.32,0.00,2.71,0.00,0.00,2953.00,1265.00,0.00,878.00,0.00,810.00
2025,6,G4,Allegiant Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",18.00,7.00,1.31,0.00,2.04,0.00,3.66,0.00,0.00,425.00,219.00,0.00,56.00,0.00,150.00
2025,6,G4,Allegiant Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",300.00,107.00,23.14,6.66,43.56,1.48,32.16,8.00,4.00,7978.00,1968.00,482.00,2226.00,65.00,3237.00
2025,6,G4,Allegiant Air,OAK,"Oakland, CA: Oakland International",40.00,6.00,2.03,0.00,2.65,0.00,1.32,0.00,0.00,213.00,69.00,0.00,71.00,0.00,73.00
2025,6,G4,Allegiant Air,OKC,"Oklahoma City, OK: Okc Will Rogers International",43.00,14.00,1.10,5.17,5.37,0.00,2.36,0.00,1.00,894.00,263.00,371.00,159.00,0.00,101.00
2025,6,G4,Allegiant Air,OMA,"Omaha, NE: Eppley Airfield",73.00,9.00,3.87,2.00,0.92,0.00,2.21,0.00,0.00,595.00,255.00,85.00,47.00,0.00,208.00
2025,6,G4,Allegiant Air,ORF,"Norfolk, VA: Norfolk International",51.00,17.00,2.04,1.68,5.44,0.00,7.84,1.00,0.00,836.00,152.00,128.00,163.00,0.00,393.00
2025,6,G4,Allegiant Air,PBG,"Plattsburgh, NY: Plattsburgh International",37.00,5.00,0.63,0.80,2.58,0.00,1.00,1.00,0.00,154.00,10.00,67.00,54.00,0.00,23.00
2025,6,G4,Allegiant Air,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",36.00,8.00,2.00,0.00,3.13,0.00,2.87,0.00,0.00,788.00,282.00,0.00,356.00,0.00,150.00
2025,6,G4,Allegiant Air,PDX,"Portland, OR: Portland International",101.00,25.00,9.78,1.27,6.54,0.00,7.41,0.00,0.00,1469.00,817.00,67.00,180.00,0.00,405.00
2025,6,G4,Allegiant Air,PGD,"Punta Gorda, FL: Punta Gorda Airport",589.00,170.00,29.33,9.70,54.59,0.00,76.39,0.00,2.00,13915.00,3672.00,1611.00,2763.00,0.00,5869.00
2025,6,G4,Allegiant Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",29.00,2.00,0.98,0.00,0.00,0.00,1.02,0.00,0.00,170.00,124.00,0.00,0.00,0.00,46.00
2025,6,G4,Allegiant Air,PIA,"Peoria, IL: General Downing - Peoria International",124.00,32.00,5.14,4.75,7.36,0.00,14.75,1.00,0.00,2807.00,541.00,214.00,438.00,0.00,1614.00
2025,6,G4,Allegiant Air,PIE,"St. Petersburg, FL: St Pete Clearwater International",979.00,427.00,68.43,35.73,108.32,1.93,212.59,3.00,9.00,36956.00,8911.00,2903.00,5334.00,85.00,19723.00
2025,6,G4,Allegiant Air,PIT,"Pittsburgh, PA: Pittsburgh International",189.00,68.00,11.82,6.59,12.81,0.00,36.78,0.00,0.00,4876.00,704.00,766.00,541.00,0.00,2865.00
2025,6,G4,Allegiant Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",30.00,7.00,2.13,0.06,2.63,0.00,2.19,0.00,0.00,420.00,159.00,1.00,101.00,0.00,159.00
2025,6,G4,Allegiant Air,PSM,"Portsmouth, NH: Portsmouth International at Pease",36.00,9.00,2.13,2.92,3.05,0.00,0.89,0.00,0.00,561.00,47.00,318.00,163.00,0.00,33.00
2025,6,G4,Allegiant Air,PVD,"Providence, RI: Rhode Island Tf Green International",13.00,1.00,0.00,0.79,0.21,0.00,0.00,0.00,0.00,28.00,0.00,22.00,6.00,0.00,0.00
2025,6,G4,Allegiant Air,PVU,"Provo, UT: Provo Municipal",172.00,59.00,10.33,4.54,12.84,0.00,31.30,0.00,0.00,7732.00,1514.00,983.00,1563.00,0.00,3672.00
2025,6,G4,Allegiant Air,RAP,"Rapid City, SD: Rapid City Regional",34.00,6.00,1.30,1.00,1.41,0.00,2.29,0.00,1.00,434.00,146.00,36.00,182.00,0.00,70.00
2025,6,G4,Allegiant Air,RFD,"Rockford, IL: Chicago/Rockford International",86.00,12.00,4.84,0.27,2.58,0.00,4.31,1.00,1.00,995.00,376.00,58.00,104.00,0.00,457.00
2025,6,G4,Allegiant Air,RIC,"Richmond, VA: Richmond International",18.00,7.00,1.73,0.14,2.04,0.00,3.08,0.00,0.00,253.00,43.00,5.00,62.00,0.00,143.00
2025,6,G4,Allegiant Air,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",33.00,18.00,2.47,2.71,4.30,0.00,8.52,1.00,0.00,1247.00,506.00,200.00,179.00,0.00,362.00
2025,6,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",36.00,10.00,1.72,0.31,3.76,0.00,4.21,0.00,0.00,368.00,103.00,5.00,75.00,0.00,185.00
2025,6,G4,Allegiant Air,SAV,"Savannah, GA: Savannah/Hilton Head International",130.00,46.00,10.18,3.27,7.27,0.00,25.27,1.00,0.00,3542.00,704.00,247.00,436.00,0.00,2155.00
2025,6,G4,Allegiant Air,SBN,"South Bend, IN: South Bend International",100.00,24.00,8.64,3.47,5.20,0.00,6.70,0.00,0.00,2804.00,1847.00,202.00,240.00,0.00,515.00
2025,6,G4,Allegiant Air,SCK,"Stockton, CA: Stockton Metro",59.00,16.00,2.93,1.87,5.85,0.00,5.35,1.00,0.00,1272.00,255.00,76.00,496.00,0.00,445.00
2025,6,G4,Allegiant Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",87.00,28.00,6.80,0.82,9.65,0.00,10.73,0.00,0.00,1640.00,485.00,61.00,410.00,0.00,684.00
2025,6,G4,Allegiant Air,SFB,"Sanford, FL: Orlando Sanford International",1042.00,446.00,75.29,30.83,94.04,2.02,243.82,6.00,2.00,41055.00,8921.00,2959.00,5931.00,69.00,23175.00
2025,6,G4,Allegiant Air,SGF,"Springfield, MO: Springfield-Branson National",133.00,28.00,7.08,2.63,10.85,0.00,7.44,0.00,3.00,1419.00,288.00,204.00,324.00,0.00,603.00
2025,6,G4,Allegiant Air,SHV,"Shreveport, LA: Shreveport Regional",36.00,3.00,1.70,0.79,0.25,0.00,0.26,0.00,0.00,344.00,197.00,64.00,25.00,0.00,58.00
2025,6,G4,Allegiant Air,SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",9.00,3.00,1.43,0.00,1.57,0.00,0.00,0.00,0.00,146.00,99.00,0.00,47.00,0.00,0.00
2025,6,G4,Allegiant Air,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",120.00,39.00,12.34,0.77,13.20,0.10,12.58,0.00,0.00,3921.00,1868.00,16.00,1445.00,4.00,588.00
2025,6,G4,Allegiant Air,SPI,"Springfield, IL: Abraham Lincoln Capital",9.00,4.00,0.00,3.00,0.00,0.00,1.00,0.00,0.00,352.00,0.00,308.00,0.00,0.00,44.00
2025,6,G4,Allegiant Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",270.00,64.00,10.13,3.43,20.47,0.79,29.19,0.00,0.00,7004.00,3104.00,423.00,1027.00,37.00,2413.00
2025,6,G4,Allegiant Air,STC,"St. Cloud, MN: St. Cloud Regional",9.00,5.00,2.21,0.00,1.44,0.00,1.35,0.00,0.00,193.00,73.00,0.00,41.00,0.00,79.00
2025,6,G4,Allegiant Air,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",57.00,13.00,4.90,1.91,2.63,0.00,3.56,0.00,1.00,803.00,235.00,263.00,77.00,0.00,228.00
2025,6,G4,Allegiant Air,SYR,"Syracuse, NY: Syracuse Hancock International",67.00,15.00,5.35,1.07,1.97,0.00,6.62,0.00,0.00,1140.00,281.00,123.00,152.00,0.00,584.00
2025,6,G4,Allegiant Air,TOL,"Toledo, OH: Eugene F Kranz Toledo Express",30.00,13.00,1.16,4.29,0.98,0.00,6.57,0.00,0.00,1275.00,33.00,623.00,65.00,0.00,554.00
2025,6,G4,Allegiant Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",22.00,16.00,6.89,0.50,0.92,0.00,7.68,0.00,0.00,1090.00,488.00,23.00,76.00,0.00,503.00
2025,6,G4,Allegiant Air,TUL,"Tulsa, OK: Tulsa International",53.00,13.00,5.69,1.00,3.33,0.00,2.97,0.00,0.00,1012.00,316.00,189.00,153.00,0.00,354.00
2025,6,G4,Allegiant Air,TVC,"Traverse City, MI: Cherry Capital",36.00,7.00,1.52,1.18,1.20,0.00,3.09,0.00,0.00,506.00,65.00,88.00,94.00,0.00,259.00
2025,6,G4,Allegiant Air,TYS,"Knoxville, TN: McGhee Tyson",355.00,124.00,18.07,16.36,27.16,1.00,61.42,1.00,0.00,12934.00,3074.00,1534.00,1392.00,18.00,6916.00
2025,6,G4,Allegiant Air,USA,"Concord, NC: Concord Padgett Regional",64.00,33.00,9.92,2.56,5.65,0.00,14.88,0.00,0.00,1630.00,717.00,85.00,180.00,0.00,648.00
2025,6,G4,Allegiant Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",485.00,149.00,25.57,9.83,45.98,2.00,65.61,2.00,0.00,11371.00,2730.00,799.00,2337.00,127.00,5378.00
2025,6,G4,Allegiant Air,XNA,"Fayetteville, AR: Northwest Arkansas National",123.00,41.00,12.69,6.21,10.01,0.32,11.77,0.00,0.00,2364.00,852.00,479.00,429.00,8.00,596.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",60.00,17.00,3.49,0.95,3.63,0.00,8.93,0.00,0.00,2198.00,728.00,163.00,88.00,0.00,1219.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,ACK,"Nantucket, MA: Nantucket Memorial",10.00,7.00,0.59,0.99,0.12,0.00,5.30,0.00,0.00,790.00,34.00,119.00,19.00,0.00,618.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,AVL,"Asheville, NC: Asheville Regional",74.00,21.00,4.56,0.91,4.33,0.00,11.20,3.00,0.00,1989.00,505.00,197.00,248.00,0.00,1039.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",60.00,19.00,3.54,1.01,3.79,0.00,10.66,0.00,0.00,3296.00,224.00,30.00,735.00,0.00,2307.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,BGR,"Bangor, ME: Bangor International",7.00,4.00,2.36,0.00,1.64,0.00,0.00,0.00,0.00,127.00,91.00,0.00,36.00,0.00,0.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",60.00,14.00,3.69,1.36,5.83,0.00,3.11,0.00,0.00,1712.00,230.00,1007.00,195.00,0.00,280.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,BTV,"Burlington, VT: Patrick Leahy Burlington International",50.00,6.00,3.57,0.00,0.00,0.00,2.43,0.00,0.00,1343.00,1073.00,0.00,1.00,0.00,269.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,BUF,"Buffalo, NY: Buffalo Niagara International",128.00,35.00,9.95,2.11,6.00,0.00,16.94,6.00,0.00,4156.00,985.00,451.00,381.00,0.00,2339.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,CAE,"Columbia, SC: Columbia Metropolitan",60.00,23.00,8.05,1.00,5.14,0.00,8.80,0.00,0.00,1673.00,406.00,60.00,213.00,0.00,994.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,CHA,"Chattanooga, TN: Lovell Field",104.00,22.00,7.45,0.00,6.52,0.00,8.03,0.00,0.00,2215.00,943.00,0.00,267.00,0.00,1005.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",41.00,8.00,1.14,0.00,2.07,0.00,4.79,0.00,0.00,996.00,64.00,0.00,63.00,0.00,869.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,CLE,"Cleveland, OH: Cleveland-Hopkins International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,CLT,"Charlotte, NC: Charlotte Douglas International",3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,255.00,255.00,0.00,0.00,0.00,0.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,CMH,"Columbus, OH: John Glenn Columbus International",6.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,25.00,0.00,0.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",104.00,35.00,9.55,3.86,8.03,0.00,13.57,3.00,0.00,3359.00,758.00,768.00,491.00,0.00,1342.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,DAY,"Dayton, OH: James M Cox/Dayton International",50.00,15.00,3.93,0.00,2.35,0.00,8.72,0.00,0.00,1411.00,344.00,0.00,103.00,0.00,964.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,DCA,"Washington, DC: Ronald Reagan Washington National",166.00,52.00,9.64,1.46,18.60,0.00,22.30,11.00,1.00,6355.00,1201.00,209.00,1650.00,0.00,3295.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,DSM,"Des Moines, IA: Des Moines International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,DTW,"Detroit, MI: Detroit Metro Wayne County",12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",629.00,191.00,33.98,9.88,86.96,0.00,60.17,38.00,2.00,26410.00,3027.00,2783.00,10201.00,0.00,10399.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,FAR,"Fargo, ND: Hector International",17.00,5.00,2.36,1.00,0.66,0.00,0.98,0.00,0.00,936.00,747.00,43.00,25.00,0.00,121.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,FSD,"Sioux Falls, SD: Joe Foss Field",81.00,15.00,4.72,1.00,2.89,0.00,6.39,0.00,1.00,1256.00,353.00,64.00,80.00,0.00,759.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,GRB,"Green Bay, WI: Green Bay Austin Straubel International",13.00,5.00,0.01,0.00,2.47,0.00,2.52,0.00,0.00,268.00,1.00,0.00,129.00,0.00,138.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,GRR,"Grand Rapids, MI: Gerald R. Ford International",33.00,9.00,2.65,0.00,3.56,0.00,2.79,0.00,0.00,440.00,117.00,0.00,102.00,0.00,221.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,GSO,"Greensboro/High Point, NC: Piedmont Triad International",149.00,38.00,15.41,1.00,5.55,0.00,16.04,4.00,2.00,5850.00,2585.00,74.00,329.00,0.00,2862.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,GSP,"Greer, SC: Greenville-Spartanburg International",39.00,10.00,4.43,0.00,2.00,0.00,3.57,0.00,1.00,859.00,518.00,0.00,55.00,0.00,286.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",6.00,3.00,1.52,0.00,1.06,0.00,0.42,0.00,0.00,1066.00,852.00,0.00,30.00,0.00,184.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,IAD,"Washington, DC: Washington Dulles International",488.00,126.00,34.78,4.12,39.21,0.00,47.89,4.00,5.00,16517.00,5400.00,1449.00,2168.00,0.00,7500.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",12.00,3.00,1.57,0.00,0.09,0.00,1.35,1.00,0.00,414.00,171.00,0.00,15.00,0.00,228.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,ILM,"Wilmington, NC: Wilmington International",33.00,13.00,1.67,0.00,2.73,0.00,8.60,3.00,0.00,1308.00,151.00,0.00,168.00,0.00,989.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,IND,"Indianapolis, IN: Indianapolis International",10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,LEX,"Lexington, KY: Blue Grass",61.00,23.00,7.52,0.00,4.00,0.00,11.48,0.00,0.00,1586.00,475.00,0.00,129.00,0.00,982.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",80.00,22.00,7.25,0.35,3.30,0.00,11.10,1.00,0.00,2703.00,725.00,11.00,118.00,0.00,1849.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,MDT,"Harrisburg, PA: Harrisburg International",60.00,13.00,3.31,0.00,2.15,0.00,7.54,0.00,0.00,1117.00,276.00,0.00,109.00,0.00,732.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,MEM,"Memphis, TN: Memphis International",21.00,5.00,3.09,0.00,0.30,0.00,1.61,0.00,0.00,324.00,166.00,0.00,25.00,0.00,133.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,MLI,"Moline, IL: Quad Cities International",60.00,15.00,5.56,0.00,1.50,0.00,7.94,0.00,1.00,753.00,208.00,0.00,29.00,0.00,516.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,MSN,"Madison, WI: Dane County Regional-Truax Field",78.00,15.00,2.31,1.00,3.14,0.00,8.55,0.00,0.00,1386.00,146.00,131.00,147.00,0.00,962.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,OMA,"Omaha, NE: Eppley Airfield",4.00,2.00,1.75,0.00,0.25,0.00,0.00,0.00,0.00,88.00,81.00,0.00,7.00,0.00,0.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,ORD,"Chicago, IL: Chicago O'Hare International",1880.00,493.00,83.93,17.45,209.54,0.00,182.07,3.00,13.00,48889.00,7982.00,1687.00,12336.00,0.00,26884.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,ORF,"Norfolk, VA: Norfolk International",80.00,25.00,3.25,3.72,4.69,0.00,13.33,2.00,0.00,2565.00,185.00,401.00,295.00,0.00,1684.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,PHL,"Philadelphia, PA: Philadelphia International",33.00,16.00,3.66,1.87,4.84,0.00,5.62,0.00,0.00,1542.00,206.00,492.00,275.00,0.00,569.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,PIT,"Pittsburgh, PA: Pittsburgh International",24.00,7.00,2.89,0.96,1.70,0.00,1.45,0.00,0.00,549.00,203.00,148.00,85.00,0.00,113.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,PVD,"Providence, RI: Rhode Island Tf Green International",29.00,7.00,2.14,0.00,3.61,0.00,1.25,1.00,0.00,363.00,96.00,0.00,134.00,0.00,133.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,PWM,"Portland, ME: Portland International Jetport",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",3.00,2.00,0.80,0.00,1.20,0.00,0.00,0.00,0.00,71.00,28.00,0.00,43.00,0.00,0.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,RIC,"Richmond, VA: Richmond International",200.00,59.00,15.01,3.46,12.92,0.00,27.61,10.00,0.00,7734.00,1276.00,914.00,783.00,0.00,4761.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",53.00,16.00,3.06,0.06,4.55,0.00,8.34,0.00,0.00,1445.00,184.00,4.00,136.00,0.00,1121.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",68.00,19.00,6.79,0.18,2.25,0.00,9.77,0.00,0.00,2527.00,893.00,14.00,109.00,0.00,1511.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,SCE,"State College, PA: State College Regional",90.00,21.00,9.62,0.61,3.84,0.00,6.94,0.00,0.00,2862.00,977.00,42.00,160.00,0.00,1683.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,SDF,"Louisville, KY: Louisville Muhammad Ali International",33.00,5.00,0.02,0.00,3.79,0.00,1.20,0.00,0.00,417.00,5.00,0.00,123.00,0.00,289.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,SGF,"Springfield, MO: Springfield-Branson National",78.00,27.00,6.90,0.00,5.37,0.00,14.73,0.00,0.00,1805.00,288.00,0.00,184.00,0.00,1333.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,STL,"St. Louis, MO: St Louis Lambert International",182.00,62.00,21.07,3.49,11.70,0.00,25.75,0.00,0.00,6719.00,2096.00,494.00,480.00,0.00,3649.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,SYR,"Syracuse, NY: Syracuse Hancock International",37.00,5.00,0.97,1.00,1.38,0.00,1.66,0.00,0.00,940.00,29.00,805.00,35.00,0.00,71.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,TUL,"Tulsa, OK: Tulsa International",54.00,20.00,6.06,0.84,6.44,0.00,6.66,0.00,0.00,1107.00,508.00,97.00,224.00,0.00,278.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,TVC,"Traverse City, MI: Cherry Capital",122.00,24.00,6.87,0.84,5.03,0.00,11.26,0.00,0.00,1861.00,413.00,216.00,187.00,0.00,1045.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,TYS,"Knoxville, TN: McGhee Tyson",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,6,G7,GoJet Airlines LLC d/b/a United Express,XNA,"Fayetteville, AR: Northwest Arkansas National",88.00,18.00,9.16,0.82,2.43,0.00,5.58,0.00,2.00,2052.00,579.00,706.00,76.00,0.00,691.00
2025,6,HA,Hawaiian Airlines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",38.00,16.00,13.47,0.00,1.20,1.00,0.33,0.00,0.00,1155.00,1026.00,0.00,30.00,77.00,22.00
2025,6,HA,Hawaiian Airlines Network,BOS,"Boston, MA: Logan International",22.00,5.00,4.25,0.00,0.00,0.00,0.75,0.00,0.00,308.00,290.00,0.00,0.00,0.00,18.00
2025,6,HA,Hawaiian Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",2791.00,576.00,330.23,2.05,16.02,9.46,218.24,8.00,1.00,31732.00,20471.00,137.00,483.00,788.00,9853.00
2025,6,HA,Hawaiian Airlines Network,ITO,"Hilo, HI: Hilo International",398.00,41.00,23.67,0.00,0.00,0.89,16.44,0.00,0.00,1494.00,818.00,0.00,0.00,34.00,642.00
2025,6,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",30.00,3.00,2.86,0.00,0.14,0.00,0.00,0.00,0.00,215.00,205.00,0.00,10.00,0.00,0.00
2025,6,HA,Hawaiian Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",624.00,79.00,48.55,0.00,0.00,1.00,29.45,0.00,0.00,3084.00,1980.00,0.00,0.00,15.00,1089.00
2025,6,HA,Hawaiian Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",120.00,17.00,11.92,0.00,0.00,0.00,5.08,0.00,0.00,878.00,630.00,0.00,0.00,0.00,248.00
2025,6,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",187.00,56.00,36.19,0.00,0.00,0.30,19.50,0.00,1.00,3363.00,2233.00,0.00,0.00,17.00,1113.00
2025,6,HA,Hawaiian Airlines Network,LGB,"Long Beach, CA: Long Beach Airport",60.00,13.00,3.70,0.00,0.00,0.00,9.30,0.00,0.00,361.00,105.00,0.00,0.00,0.00,256.00
2025,6,HA,Hawaiian Airlines Network,LIH,"Lihue, HI: Lihue Airport",729.00,93.00,48.81,0.00,0.00,0.00,44.19,1.00,0.00,3406.00,1834.00,0.00,0.00,0.00,1572.00
2025,6,HA,Hawaiian Airlines Network,OAK,"Oakland, CA: Oakland International",83.00,22.00,13.58,0.00,0.00,0.00,8.42,0.00,0.00,1896.00,1606.00,0.00,0.00,0.00,290.00
2025,6,HA,Hawaiian Airlines Network,OGG,"Kahului, HI: Kahului Airport",1098.00,134.00,93.02,0.59,0.55,1.00,38.85,3.00,2.00,4968.00,3298.00,24.00,12.00,42.00,1592.00
